file,masked_line_no,cntx_start,cntx_end,masked_line,prediction,whole_prediction,loss,generated_tokens,log_prob_scores,first_token_var,exact_match,num_generated_lines,log_seq_prob,normalized_seq_prob,generated_token_length,log_seq_prob_first_line,normalized_log_seq_prob_first_line,first_line_length,seq_prob_first_line_var,vul_label,mask_ast_complexity,pred_ast_complexity,first_line_pred_ast_complexity,mask_pred_ast_ratio,loss_to_pred_ratio,scaled_first_token_var,neg_exact_match,masked_line_token_length,length_ratio,lev_dist,lev_ratio,ast_dist,new_score
~/anvil/data/cve-targets/sqlite3_repo_src_select.c,2823,2535,2855,if( !pKeyInfo ){,if( pKeyInfo==0 ){,    if( pKeyInfo==0 ){,0.43359375,"[[262, 421, 7, 281, 1592, 1731, 418, 15, 40023, 151664]]","[-0.006552638486027718, -0.03479165583848953, -0.0002631794777698815, -0.13214516639709473, -0.003064580960199237, -4.768370445162873e-07, -0.007733169011771679, -8.260862523457035e-05, -0.22325445711612701, -0.16980047523975372]",10.73263931274414,False,0.0,-0.5776884079895126,-0.05776884079895126,10.0,-0.4078879327497589,-0.045320881416639876,9.0,0.005571302558587869,0,12,13,13,0.9230769230769231,-9.567195880722723,-1.0732974955127916,True,7,0.7,4.0,0.8823529411764706,4.0,1.9795103510269925
~/anvil/data/cve-targets/openssl_repo_crypto_evp_encode.c,247,239,250,ctx->length = 0;,ctx->line_length = 0;,    ctx->line_length = 0;,0.67578125,"[[262, 5635, 405, 1056, 5118, 284, 220, 15, 26, 151643]]","[-0.027782946825027466, -0.05448106676340103, -0.00020001317898277193, -1.7275158166885376, -1.3233624696731567, -0.002493488835170865, -0.1240072250366211, -0.13473370671272278, -0.02813720703125, -0.13550883531570435]",6.663368225097656,False,0.0,-3.5582227760605747,-0.35582227760605745,10.0,-3.4227139407448703,-0.38030154897165225,9.0,0.3857783013292794,0,10,10,10,1.0,-1.7769616027789907,-1.0314814771133862,True,7,0.7,5.0,0.8648648648648649,1.0,2.0871661097471126
~/anvil/data/cve-targets/libtiff_repo_libtiff_tif_dirread.c,5769,5720,5775,"if ((nstrips64==0)||(nstrips64>0xFFFFFFFF)) /* something is wonky, do nothing. */",if (nstrips64 > (uint64_t)UINT32_MAX),        if (nstrips64 > (uint64_t)UINT32_MAX),1.6484375,"[[286, 421, 320, 77, 29872, 1690, 21, 19, 861, 320, 2496, 21, 19, 528, 8, 25712, 18, 17, 6806, 8, 151643]]","[-0.3025321960449219, -0.0918569266796112, -0.730859637260437, -0.1586543619632721, -0.0001284993631998077, -9.536738616588991e-07, -0.052719928324222565, -3.6954811548639555e-06, -0.47810986638069153, -1.6685044765472412, -0.19840501248836517, -0.009931082837283611, -0.00010966652916977182, -0.0007608617888763547, -0.20707601308822632, -1.2976772785186768, -0.23340179026126862, -6.925819616299123e-05, -0.00790195632725954, -0.1341383308172226, -0.29245084524154663]",5.49722146987915,False,0.0,-5.865292637812672,-0.2792996494196511,21.0,-5.5728417925711256,-0.2786420896285563,20.0,0.19802901460911224,1,25,17,17,1.4705882352941178,-5.915967333569199,-1.0619955844201647,True,29,1.380952380952381,63.0,0.3389830508474576,14.0,2.288442572183491
~/anvil/data/cve-targets/sqlite3_repo_src_window.c,1445,1290,1595,** eDelete:,** regRowid:,"** regRowid:
**",1.328125,"[[334, 1217, 3102, 307, 510, 334]]","[-0.0019612142350524664, -1.6418139934539795, -0.45884373784065247, -0.005108636803925037, -0.0903632640838623, -0.0013196102809160948]",11.000174522399902,False,1.0,-2.199410456698388,-0.3665684094497313,6.0,-2.1980908464174718,-0.43961816928349434,5.0,0.38959311101263794,0,5,9,5,0.5555555555555556,-3.0210876000976628,-1.0805001775624334,True,4,0.6666666666666666,7.0,0.4347826086956522,1.0,1.9801135715892122
~/anvil/data/cve-targets/libxml2_repo_HTMLparser.c,2809,2772,2812,NEXT;,},"    }
    if",1.703125,"[[262, 456, 262, 421]]","[-0.5062316656112671, -0.05758676677942276, -0.0060482332482934, -0.5185503959655762]",6.236284732818604,False,1.0,-1.0884170616045594,-0.27210426540113986,4.0,-0.5698666656389832,-0.18995555521299443,3.0,0.050457992410753404,1,4,3,2,1.3333333333333333,-8.96591309525173,-1.0425536992552111,True,2,0.5,5.0,0.0,3.0,2.104079226917921
~/anvil/data/cve-targets/sqlite3_repo_src_window.c,870,847,878,pSub->flags &= ~(EP_IntValue|EP_IsTrue|EP_IsFalse);,pSub->pLeft = 0;,          pSub->pLeft = 0;,0.76953125,"[[688, 281, 3136, 405, 79, 5415, 284, 220, 15, 26, 151643]]","[-0.011593468487262726, -0.43637949228286743, -0.5369333028793335, -0.020583592355251312, -0.866503119468689, -0.40427494049072266, -0.028267934918403625, -0.06651408225297928, -0.00020346954988781363, -0.34924188256263733, -0.0253357645124197]",7.66249942779541,False,0.0,-2.7458310497604543,-0.24962100452367766,11.0,-2.7204952852480346,-0.27204952852480346,10.0,0.07806320828821034,1,21,10,10,2.1,-2.828643939112138,-1.006035959498201,True,18,1.6363636363636365,41.0,0.32835820895522383,14.0,2.285628821421896
~/anvil/data/cve-targets/php_repo_ext_phar_zip.c,144,136,159,do {,do {,	do {,0.25390625,"[[19935, 314, 151664]]","[-0.07535488158464432, -0.4307808578014374, -0.13176947832107544]",3.1390624046325684,True,0.0,-0.6379052177071571,-0.21263507256905237,3.0,-0.5061357393860817,-0.25306786969304085,2.0,0.03158190614241509,0,3,3,3,1.0,-1.0033128674453065,-1.126486775818862,False,2,0.6666666666666666,0.0,1.0,0.0,0.7254612181232005
~/anvil/data/cve-targets/lua_repo_ldo.c,320,309,331,Proto *p = clLvalue(s2v(ci->func))->p;,Proto *p = ci->func->p;,      Proto *p = ci->func->p;,0.318359375,"[[414, 57677, 353, 79, 284, 11825, 405, 2830, 405, 79, 26, 151643]]","[-0.012232520617544651, -0.50544273853302, -0.0027232011780142784, -0.00032360086333937943, -0.0019489595433697104, -0.28394487500190735, -0.043102335184812546, -0.17627693712711334, -0.015060527250170708, -0.005202090367674828, -0.07954821735620499, -0.08000323921442032]",8.095312118530273,False,0.0,-1.2058092422375921,-0.10048410351979935,12.0,-1.1258060030231718,-0.1023460002748338,11.0,0.023686312363456405,1,26,16,16,1.625,-3.1106186284280466,-1.0048140516935402,True,16,1.3333333333333333,15.0,0.7540983606557377,10.0,2.2960357700954193
~/anvil/data/cve-targets/php_repo_ext_exif_exif.c,945,873,977,"{ 0x0079, ""IntelligentDRange""},","{ 0x0071, ""BurstSheed2""},","  { 0x0071, ""BurstSheed2""},
  { 0x00",1.640625,"[[220, 314, 220, 15, 87, 15, 15, 22, 16, 11, 330, 33, 32612, 7941, 291, 17, 7115, 220, 314, 220, 15, 87, 15, 15]]","[-0.0013824678026139736, -0.018349070101976395, -0.00016175392374861985, -5.6622808187967166e-05, -0.0004866131057497114, -0.00017653337272349745, -0.00033384948619641364, -0.01977233774960041, -0.6693898439407349, -9.452849917579442e-05, -0.0003849719068966806, -2.802942991256714, -0.017003705725073814, -1.4807997941970825, -0.012638945132493973, -2.0500173568725586, -0.08621174097061157, -0.0004440752090886235, -0.0037536416202783585, -8.272782724816352e-05, -8.22540732769994e-06, -8.49926145747304e-05, -2.9801878554280847e-05, -5.054346183896996e-05]",14.985416412353516,False,1.0,-7.1646571348710495,-0.2985273806196271,24.0,-7.160647202061227,-0.397813733447846,18.0,0.6588844007390448,0,10,14,10,0.7142857142857143,-4.124103473705461,-1.19369687421512,True,15,0.625,17.0,0.5714285714285714,2.0,1.7900808419553336
~/anvil/data/cve-targets/lua_repo_ldebug.c,154,146,160,if (n <= nextra) {,if (n <= nextra) {,    if (n <= nextra) {,0.234375,"[[262, 421, 320, 77, 2651, 308, 15460, 8, 314, 151643]]","[-0.0054233563132584095, -0.05455929785966873, -0.06748945266008377, -0.2607450783252716, -0.8658110499382019, -0.17912456393241882, -0.0023694555275142193, -0.20672067999839783, -0.23299778997898102, -0.5315568447113037]",9.958332061767578,True,0.0,-2.4067975692451,-0.24067975692451,10.0,-1.8752407245337963,-0.20836008050375515,9.0,0.06261833901474727,1,13,13,13,1.0,-1.124855583820798,-1.0527207462974895,False,8,0.8,0.0,1.0,0.0,1.0201386777175843
~/anvil/data/cve-targets/poppler_repo_poppler_FileSpec.cc,118,88,122,},},"    }
   ",1.078125,"[[262, 456, 262]]","[-0.45404699444770813, -0.45204633474349976, -0.22545592486858368]",6.619616985321045,True,1.0,-1.1315492540597916,-0.37718308468659717,3.0,-1.1315492540597916,-0.37718308468659717,3.0,0.011511232619762514,1,2,2,2,1.0,-2.858359888794637,-1.032610309184136,False,1,0.3333333333333333,0.0,1.0,0.0,1.0375481327293503
~/anvil/data/cve-targets/php_repo_ext_phar_phar.c,1513,1391,1530,},},			},0.76171875,"[[298, 197, 92, 151643]]","[-0.005289843771606684, -1.2397689715726301e-05, -0.6979268789291382, -0.8373586535453796]",10.266667366027832,True,0.0,-1.5405877739358402,-0.38514694348396006,4.0,-0.7032291203904606,-0.2344097067968202,3.0,0.10742872633696166,0,2,2,2,1.0,-3.249518803674101,-1.0608668769975413,False,1,0.25,0.0,1.0,0.0,0.9327030903267055
~/anvil/data/cve-targets/libsndfile_repo_src_common.c,616,470,684,"header_put_le_int (psf, size) ;","header_put_le_int (psf, size) ;","						header_put_le_int (psf, size) ;",0.031982421875,"[[1144, 20883, 15557, 11751, 4042, 320, 1690, 69, 11, 1379, 8, 2587, 151643]]","[-0.003009079024195671, -0.00010978573118336499, -4.887569048150908e-06, -0.000648883986286819, -0.00013565097469836473, -9.083335316972807e-05, -1.0847986231965479e-05, -1.7881377516459906e-06, -3.9934315282152966e-05, -0.00020883286197204143, -0.0012240068754181266, -0.35029712319374084, -0.32600340247154236]",12.556249618530272,True,0.0,-0.6817850564805212,-0.05244500434465548,13.0,-0.3557816540089789,-0.029648471167414907,12.0,0.009347562521861095,0,11,11,11,1.0,-1.0787207776888752,-1.1233619596075504,False,11,0.8461538461538461,0.0,1.0,0.0,0.799808656658816
~/anvil/data/cve-targets/sqlite3_repo_src_expr.c,5070,5063,5075,"Expr *pCopy = sqlite3ExprDup(db, pExpr, 0);","Expr *pCopy = sqlite3ExprDup(db, pExpr, 0);","  Expr *pCopy = sqlite3ExprDup(db, pExpr, 0);",0.0322265625,"[[220, 28819, 353, 79, 12106, 284, 22003, 18, 16041, 85713, 9791, 11, 281, 16041, 11, 220, 15, 1215, 151643]]","[-0.04601573571562767, -0.05788787454366684, -0.0010372978867962956, -0.0022964314557611942, -0.0002843929105438292, -0.1667061746120453, -0.013078385964035988, -8.320462075062096e-05, -0.009368977509438992, -0.0024285605177283287, -0.00956795271486044, -0.023636827245354652, -0.0008718741592019796, -8.177422569133341e-05, -0.021781977266073227, -0.33806493878364563, -0.008680704049766064, -0.18427997827529907, -0.01954779587686062]",10.26197910308838,True,0.0,-0.9057008583331481,-0.047668466228060424,19.0,-0.8861530624562874,-0.04923072569201597,18.0,0.007741802002036482,0,19,19,19,1.0,-0.6546026296993296,-1.060742543712445,False,17,0.8947368421052632,0.0,1.0,0.0,1.0462459544529452
~/anvil/data/cve-targets/lua_repo_ldebug.c,94,88,97,for (; ci != NULL; ci = ci->previous),int i;,"    int i;
    for (i = 0; i < ci->nresults;",0.5546875,"[[262, 526, 600, 280, 262, 369, 320, 72, 284, 220, 15, 26, 600, 366, 11825, 405, 77, 8074, 26]]","[-0.5799407958984375, -1.3767849206924438, -0.29835423827171326, -0.24040944874286652, -0.045336972922086716, -0.4959472417831421, -0.019324371591210365, -0.007222376763820648, -0.2831413745880127, -0.0897141695022583, -0.16204535961151123, -0.0047149197198450565, -0.02288665436208248, -0.024544525891542435, -0.6083038449287415, -0.00466081453487277, -0.21014593541622162, -0.25698214769363403, -0.28339093923568726]",4.845312595367432,False,1.0,-5.01385105215013,-0.2638868974815858,19.0,-2.540826376527548,-0.5081652753055096,5.0,0.21791514102301432,0,21,20,5,1.05,-1.0915493973225958,-1.0794455037947488,True,12,0.631578947368421,34.0,0.13953488372093026,19.0,2.079786966889497
~/anvil/data/cve-targets/libtiff_repo_libtiff_tif_jbig.c,98,39,108,"TIFFWarningExt(tif->tif_clientdata, ""JBIG"",","TIFFWarningExt(tif->tif_clientdata, ""JBIG"",","	    TIFFWarningExt(tif->tif_clientdata, ""JBIG"",",0.03564453125,"[[2760, 74121, 12087, 6756, 1155, 333, 405, 84340, 8179, 691, 11, 330, 46107, 1914, 497, 151664]]","[-0.036757923662662506, -0.013854995369911194, -0.3178834319114685, -0.00023707917716819793, -0.0028093892615288496, -4.541770613286644e-05, -3.40932747349143e-05, -0.00016258825780823827, -5.4238757002167404e-05, -4.887569048150908e-06, -0.010003197006881237, -0.0019372997339814901, -0.0018706695409491658, -0.0008600826840847731, -0.13275519013404846, -0.1488064080476761]",5.868923664093018,True,0.0,-0.6680768920950868,-0.041754805755942925,16.0,-0.5192704840474107,-0.03461803226982738,15.0,0.0068237891996155075,1,13,13,13,1.0,-1.0296521469554265,-1.0521726429922718,False,15,0.9375,0.0,1.0,0.0,0.9997201743306855
~/anvil/data/cve-targets/libxml2_repo_xmlregexp.c,4850,4774,4859,NEXTL(len);,NEXTL(len);,    NEXTL(len);,0.185546875,"[[262, 45011, 43, 6901, 1215, 151664]]","[-0.024178985506296158, -0.25817811489105225, -0.020545754581689835, -0.00679693091660738, -0.41519224643707275, -0.6116872429847717]",6.286283493041992,True,0.0,-1.33657927531749,-0.222763212552915,6.0,-0.7248920323327184,-0.14497840646654367,5.0,0.026999959688719675,1,9,9,9,1.0,-1.2798242132894337,-1.041251353559929,False,4,0.6666666666666666,0.0,1.0,0.0,0.9978145766973106
~/anvil/data/cve-targets/php_repo_ext_phar_phar.c,1755,1667,1791,"pos = memchr(pos + 1, '.', filename_len - (pos - filename) + 1);","pos = memchr(pos + 1, '.', filename_len - (pos - filename));","		pos = memchr(pos + 1, '.', filename_len - (pos - filename));",0.392578125,"[[197, 28164, 284, 1833, 16789, 12259, 488, 220, 16, 11, 45669, 3899, 6043, 481, 320, 966, 481, 3899, 5905, 151664]]","[-0.006517226807773113, -0.23801220953464508, -0.2220340073108673, -0.061119064688682556, -0.003425327828153968, -0.15934978425502777, -0.3434923589229584, -0.0011536378879100084, -0.004357604775577784, -0.0006378046819008887, -0.01749851554632187, -0.007384978234767914, -0.002362082013860345, -0.0653921589255333, -0.021286480128765106, -0.0028401773888617754, -0.06250092387199402, -0.005290199536830187, -0.43868565559387207, -0.35225623846054077]",6.751562118530273,False,0.0,-2.015596436394844,-0.10077982181974221,20.0,-1.6633401979343034,-0.0875442209439107,19.0,0.016263473960564608,1,34,31,31,1.096774193548387,-4.4843408367472195,-1.0292097232821371,True,22,1.1,4.0,0.967741935483871,3.0,2.3344975170720104
~/anvil/data/cve-targets/libsndfile_repo_src_common.c,598,470,684,"header_put_le_int (psf, size) ;","header_put_le_int (psf, size) ;","						header_put_le_int (psf, size) ;",0.0322265625,"[[1144, 20883, 15557, 11751, 4042, 320, 1690, 69, 11, 1379, 8, 2587, 151643]]","[-0.019628921523690224, -0.00015472168161068112, -4.0531076592742465e-06, -0.00028224775451235473, -0.00010990492592100054, -9.011816291604191e-05, -1.9192511899746023e-05, -3.4570634852570947e-06, -6.210611172718927e-05, -0.00031668893643654883, -0.0011044599814340472, -0.31532207131385803, -0.2607569992542267]",12.171703338623049,True,0.0,-0.5978549423293771,-0.04598884171764439,13.0,-0.3370979430751504,-0.028091495256262533,12.0,0.007528763844138073,1,11,11,11,1.0,-1.1471999694575041,-1.1126140889929528,False,11,0.8461538461538461,0.0,1.0,0.0,0.8265253691866606
~/anvil/data/cve-targets/poppler_repo_poppler_GfxState.cc,4327,4304,4344,return false;,return false;,            return false;,0.00628662109375,"[[310, 470, 895, 26, 151664]]","[-0.0009152276325039566, -0.0002889215829782188, -5.149708886165172e-05, -0.020919280126690865, -0.6340402960777283]",14.517534255981444,True,0.0,-0.656215222508763,-0.1312430445017526,5.0,-0.02217492643103469,-0.005543731607758673,4.0,7.890205242852094e-05,0,5,5,5,1.0,-1.1340053124057492,-1.179815481497428,False,3,0.6,0.0,1.0,0.0,0.5886209235291464
~/anvil/data/cve-targets/lua_repo_ldebug.c,754,747,794,lu_byte mask = L->hookmask;,int mask = ci->callstatus & (CIST_HOOKYIELD,  int mask = ci->callstatus & (CIST_HOOKYIELD,0.8828125,"[[220, 526, 6911, 284, 11825, 405, 6659, 2829, 609, 320, 34, 3846, 82251, 56, 10364]]","[-0.032696112990379333, -0.7638841867446899, -0.06124600023031235, -0.03585192933678627, -1.174826979637146, -0.030380981042981148, -0.315009206533432, -0.0004693360242526978, -0.06478854268789291, -1.0271196365356445, -0.13302844762802124, -0.00018106251081917435, -1.348379373550415, -0.03285139426589012, -0.014012055471539497]",9.359201431274414,False,0.0,-5.034725245190202,-0.3356483496793468,15.0,-5.034725245190202,-0.3356483496793468,15.0,0.218424743158658,1,11,11,11,1.0,-2.6301708345754498,-1.037070315933289,True,9,0.6,34.0,0.37142857142857144,8.0,2.1073404121313426
~/anvil/data/cve-targets/openssl_repo_crypto_asn1_a_int.c,130,85,161,if (blen == 0),if (blen == 0),    if (blen == 0),0.279296875,"[[262, 421, 320, 2024, 268, 621, 220, 15, 8, 151643]]","[-0.030695823952555656, -0.02571912296116352, -0.24523945152759552, -1.1506210565567017, -4.768360213347478e-06, -0.2373119592666626, -0.005324112717062235, -0.03032870963215828, -0.22808517515659332, -0.13359026610851288]",9.039756774902344,True,0.0,-2.086920446239219,-0.2086920446239219,10.0,-1.9533301801307061,-0.21703668668118958,9.0,0.1190020656606004,1,12,12,12,1.0,-1.2868648119857538,-1.0288211349683616,False,8,0.8,0.0,1.0,0.0,1.0730475849254013
~/anvil/data/cve-targets/lua_repo_ldebug.c,780,747,794,"changedline(p, pcRel(L->oldpc, p), npci)) {","(npci == 1 && pcRel(L->oldpc, p) == 0)) {  /* new function?","        (npci == 1 && pcRel(L->oldpc, p) == 0)) {  /* new function?",1.3203125,"[[286, 320, 45383, 72, 621, 220, 16, 1009, 13312, 6740, 4957, 405, 813, 3992, 11, 281, 8, 621, 220, 15, 593, 314, 220, 1391, 501, 729, 30]]","[-0.01621393859386444, -1.370274543762207, -1.2302216291427612, -1.3828182090946939e-05, -1.0378811359405518, -0.4301648736000061, -0.006925033405423164, -0.0593409389257431, -1.3239469528198242, -0.7538301348686218, -0.6307939887046814, -0.0004782725009135902, -0.008157744072377682, -9.619726915843785e-05, -0.03165396675467491, -0.005011852830648422, -0.00615380285307765, -0.29508888721466064, -0.16857953369617462, -0.7644258737564087, -0.46812933683395386, -0.8273628354072571, -0.14624522626399994, -0.002819374669343233, -1.4988768100738525, -0.9635938405990601, -0.1615089327096939]",5.294443607330322,False,0.0,-12.20778948545103,-0.4521403513130011,27.0,-12.20778948545103,-0.4521403513130011,27.0,0.24754837512031613,1,23,34,34,0.6764705882352942,-2.9201386166172845,-1.0673929836406508,True,17,0.6296296296296297,37.0,0.5098039215686274,21.0,2.216351638943367
~/anvil/data/cve-targets/php_repo_ext_phar_util.c,254,206,284,return ret;,return ret;,				return ret;,0.019775390625,"[[571, 853, 2112, 26, 151664]]","[-0.0009536962606944144, -0.002339128637686372, -0.00025567124248482287, -0.06382809579372406, -0.38866472244262695]",13.380034446716309,True,0.0,-0.4560413143772166,-0.09120826287544333,5.0,-0.06737659193458967,-0.016844147983647417,4.0,0.0007363927386495755,0,5,5,5,1.0,-1.1740214253756427,-1.1467370474299958,False,3,0.6,0.0,1.0,0.0,0.6722421718549026
~/anvil/data/cve-targets/libxml2_repo_HTMLparser.c,694,539,844,"static const char* const object_attrs[] = { ATTRS, ""declare"", ""classid"", ""codebase"", ""data"", ""type"", ""codetype"", ""archive"", ""standby"", ""height"", ""width"", ""usemap"", ""name"", ""tabindex"", NULL } ;","static const char* const param_attrs[] = { ""id"", ""value"", ""valuetype"", ""type"", NULL } ;","static const char* const param_attrs[] = { ""id"", ""value"", ""valuetype"", ""type"", NULL } ;
static const char* const pre_content[] = { PHRASE, ""tt"", ""i"", ""b"", ""u"", ""s"", ""strike"", ""a"", ""br"", ""script"", ""map"", ""q"", ""span"", ""bdo"", ""iframe"", NULL } ;
static const char* const",0.380859375,"[[1978, 733, 1161, 9, 733, 1685, 39578, 1294, 284, 314, 330, 307, 497, 330, 957, 497, 330, 831, 98340, 497, 330, 1313, 497, 1770, 335, 4386, 1978, 733, 1161, 9, 733, 855, 7495, 1294, 284, 314, 14659, 49, 4066, 11, 330, 5566, 497, 330, 72, 497, 330, 65, 497, 330, 84, 497, 330, 82, 497, 330, 73004, 497, 330, 64, 497, 330, 1323, 497, 330, 2282, 497, 330, 2186, 497, 330, 80, 497, 330, 1480, 497, 330, 65, 2982, 497, 330, 23207, 497, 1770, 335, 4386, 1978, 733, 1161, 9, 733]]","[-0.01560383290052414, -9.727005090098828e-05, -0.002133595058694482, -0.000929519534111023, -2.9444261599564925e-05, -1.4517072439193726, -0.6316053867340088, -0.026956744492053986, -0.018963702023029327, -0.00771317770704627, -0.43902668356895447, -0.35999903082847595, -0.023170320317149162, -0.028978068381547928, -0.4948943853378296, -0.0023456697817891836, -0.03060472197830677, -0.04680905491113663, -3.802703940891661e-05, -0.0057874019257724285, -0.05582692101597786, -0.010622624307870865, -0.02196030505001545, -0.05226849392056465, -0.14422829449176788, -0.044153496623039246, -0.0044056735932827, -0.0001250427303602919, -0.00026890001026913524, -0.00023636408150196075, -6.532455881824717e-05, -2.3014776706695557, -0.806343138217926, -0.0038859345950186253, -0.0006111184484325349, -0.0010193157941102982, -0.12867413461208344, -1.1920928244535389e-07, -5.173549288883805e-05, -0.0074507687240839005, -0.00727646192535758, -0.015499843284487724, -0.0010704031446948647, -0.000943096645642072, -0.00226205843500793, -0.0005181877058930695, -0.0001932195882545784, -0.0007185738068073988, -0.000847933697514236, -0.0002903516869992018, -0.0005639393348246813, -0.00409490754827857, -0.0005169962532818317, -0.0033295690082013607, -0.013451534323394299, -0.00105015910230577, -0.000929400441236794, -0.006129277404397726, -0.0070767938159406185, -0.015486697666347027, -0.0017226393101736903, -0.0021531034726649523, -0.04760538414120674, -0.0014366315444931388, -0.003696990432217717, -0.07934319972991943, -0.0014959108084440231, -0.005230907816439867, -0.015096106566488743, -0.001082073082216084, -0.0019227842567488551, -0.005371423903852701, -0.0012554391287267208, -0.005950355436652899, -0.008778905496001244, -0.0011275607394054532, -0.002113372553139925, -0.0027528032660484314, -7.581423415103927e-05, -0.0017070496687665582, -0.007582928519695997, -0.002497769659385085, -0.0032367717940360308, -0.012178349308669567, -0.04309685528278351, -0.01162622682750225, -0.005005684681236744, -4.768258077092469e-05, -0.00013815402053296566, -0.0002416080387774855, -4.5060096454108134e-05]",7.524999618530273,False,2.0,-7.528933608115032,-0.08273553415511024,91.0,-3.916453416160948,-0.150632823698498,26.0,0.09687808134866696,0,90,145,43,0.6206896551724138,-2.5283956421232356,-1.0095001539766393,True,61,0.6703296703296703,117.0,0.5448028673835126,51.0,3.018521203058488
~/anvil/data/cve-targets/lua_repo_ldebug.c,723,718,739,"static int changedline (const Proto *p, int oldpc, int newpc) {","static int islineinfointheway (const Proto *p, int oldpc, int newpc) {","static int islineinfointheway (const Proto *p, int oldpc, int newpc) {",0.45703125,"[[1978, 526, 374, 1056, 2733, 258, 1782, 3117, 320, 1024, 57677, 353, 79, 11, 526, 2310, 3992, 11, 526, 501, 3992, 8, 314, 151643]]","[-0.13679377734661102, -0.17927105724811554, -1.4031277894973755, -2.2879750728607178, -0.788155198097229, -1.0093994140625, -1.365616798400879, -0.5978377461433411, -1.3741693496704102, -0.37154510617256165, -0.029229100793600082, -0.03426605090498924, -0.0023940731771290302, -0.057176705449819565, -0.06282496452331543, -0.05964747071266174, -5.876845170860179e-05, -0.013568908907473087, -0.0010116941994056106, -0.0012363893911242485, -1.1086402082582936e-05, -0.007851098664104939, -0.35565221309661865, -0.007470646873116493]",3.407812595367432,False,0.0,-10.14629048104689,-0.42276210337695375,24.0,-10.138819834173773,-0.44081825365972926,23.0,0.3831912395482079,1,28,28,28,1.0,-1.0367793216493835,-1.1189435563194148,True,19,0.7916666666666666,14.0,0.8571428571428572,1.0,2.0505452514458233
~/anvil/data/cve-targets/php_repo_ext_phar_phar.c,698,632,1125,"if (manifest_len < 10 || manifest_len != php_stream_read(fp, buffer, manifest_len)) {","if (manifest_len != php_stream_read(fp, buffer, manifest_len)) {","	if (manifest_len != php_stream_read(fp, buffer, manifest_len)) {
		MAPPHAR_ALLOC_FAIL(""internal corruption of phar \""%s\"" (tr",0.85546875,"[[743, 320, 42315, 6043, 961, 24362, 12673, 6443, 17815, 11, 4147, 11, 14455, 6043, 593, 341, 197, 9209, 2537, 10842, 934, 39333, 11878, 445, 10481, 21252, 315, 1319, 277, 32328, 82, 2105, 320, 376]]","[-0.46127235889434814, -0.2725197374820709, -0.4528164863586426, -0.025271140038967133, -0.6010557413101196, -0.53785640001297, -0.00011002412065863609, -0.006568034179508686, -0.009091055020689964, -0.00042250767000950873, -0.055249202996492386, -0.003914433531463146, -0.01399747934192419, -0.0002760506176855415, -0.10507792234420776, -0.003491617040708661, -0.0035339067690074444, -0.27391350269317627, -4.2199197196168825e-05, -6.007967749610543e-05, -5.602820692729438e-06, -0.02816803567111492, -8.654219709569588e-05, -0.0017456068890169263, -0.10595894604921341, -0.003872634842991829, -0.001128275180235505, -0.0007228621980175376, -1.9192511899746023e-05, -0.0017798787448555231, -2.5152843591058627e-05, -0.012752766720950603, -0.011235421523451805, -0.1580488532781601]",2.3723957538604736,False,1.0,-3.1520896507686302,-0.09270851914025383,34.0,-2.5525240977294743,-0.1501484763370279,17.0,0.04555743140118465,1,28,27,22,1.037037037037037,-5.697485388261872,-1.148286013923354,True,23,0.6764705882352942,21.0,0.8590604026845637,6.0,2.0213459748127054
~/anvil/data/cve-targets/lua_repo_liolib.c,213,205,217,LStream *p = newprefile(L);,LStream *p = newLStream(L);,  LStream *p = newLStream(L);,0.5,"[[220, 444, 3027, 353, 79, 284, 501, 43, 3027, 4957, 1215, 151643]]","[-0.23264549672603607, -0.4503135085105896, -0.0014454403426498175, -0.0016755126416683197, -0.0025397446006536484, -0.02615494467318058, -0.6064335107803345, -0.17148247361183167, -0.03190813958644867, -0.22959566116333008, -0.2907651960849762, -0.0177041944116354]",6.888194561004639,False,0.0,-2.0626638231333345,-0.17188865192777789,12.0,-2.044959628721699,-0.18590542079288175,11.0,0.037534278990052065,1,15,15,15,1.0,-2.6895396479968854,-1.0257001347824075,True,10,0.8333333333333334,7.0,0.8148148148148149,1.0,2.139076466802985
~/anvil/data/cve-targets/openssl_repo_crypto_asn1_tasn_dec.c,816,760,890,case V_ASN1_NEG_ENUMERATED:,if (!ossl_c2i_ASN1_INTEGER((ASN1_INTEGER,        if (!ossl_c2i_ASN1_INTEGER((ASN1_INTEGER,0.4609375,"[[286, 421, 1505, 436, 3226, 666, 17, 72, 1566, 18966, 16, 25757, 1188, 68134, 16, 25757]]","[-0.3671603500843048, -0.6279973387718201, -0.3459894061088562, -0.021444011479616165, -2.7418097943154862e-06, -0.0034451675601303577, -5.674201020156033e-05, -0.00023541064001619816, -0.008319838903844357, -2.4437606043647975e-05, -4.768360213347478e-06, -0.6069654226303101, -0.4636986553668976, -0.001091480371542275, -1.0728830375228426e-06, -0.00016389934171456844]",7.264062881469727,False,0.0,-2.446600743928343,-0.15291254649552144,16.0,-2.446600743928343,-0.15291254649552144,16.0,0.05367161115938004,1,5,8,8,0.625,-3.014386396432814,-1.0161070722992622,True,10,0.625,28.0,0.4477611940298507,8.0,2.0449813474226604
